tweet,sentiment
"carly rae jepsen rolling up at the pomona fairplex. nbd. yes, the average age at the concert may have been 1",neutral
see marcello giordani in concert on feb 2 w/ the dallas opera orchestra winspear opera house for only $25.,neutral
"the democratic union of madrasha army takes full control in raccoon city.: thu oct 20, 3083. after the attack, t...",neutral
"from the twitter just now from rndm: """"rndm has a beef with pearl jam radio on channel 22. tune in thurs...",neutral
its going down this saturday at rum runners st cloud...btw where the party at tonight?,neutral
hope the weather is like this for ironman wales. lovely and sunny yet not too warm. good luck all. may the wind be behind you all the way.,positive
"manchester, just seen de la soul are playing the sunday as well. the lineup is quality.",positive
saturday aug 25th rum runners will be hosting the captains hangover...come celebrate the ccdjo champs birthday. i might even do the wobble..,positive
spaghetti dinner/movie for the barbarians football team. big game tomorrow vs upland!! go barbs!!!,positive
splash dance on thursday with sounds by ! neon attire highly encouraged. bring your bikini!,neutral
"as you might have seen, the great yorkshire show is cancelled tomorrow. all children in school at normal time please",neutral
are you in the land of my fathers*? (*just the one father. ignore what you may have read of liverpudlian sexual mores),neutral
if only it was possible to be part of the blackpool illuminations concert on friday!,neutral
learn how to make soup with danny elfman's recipe:,neutral
we are done for the rest if the day. tomorrow we will be in hollywood's art park for dinner,neutral
drake will be in ohio june 6th with waka flocka j cole 2chainz and a bunch of other really good artist. we're fuggin going!!!,positive
on monday i request some queens of the stone age to celebrate that they're finally coming to roskilde festival again!,positive
"it's thuuuuuursday and my bestie is arriving tomorrow, antonio carluccio shortly after that and then a fabulous event with reiss on tuesday!",positive
we're just over 24 hrs away from the wpsl elite championship in rochester vs the formidable . 3rd time's a charm red stars!,positive
the same way joel skinner held kenny lofton at 3rd in 07.,neutral
"fresh copper river salmon this weekend! starts friday night, don't miss it!!",positive
"one more final tomorrow then i'm done for the semester..i been waiting on christmas break since thanksgiving break, lbs",neutral
great! all down to hard work of sagg and others. getting increasing reports of reds in haltwhistle too. long may it continue!,positive
"it's my best friends 19th birthday today and she loves you! we saw you at soundset on sunday, show my girl some love",positive
tonight at home vs summersville! good luck to our boys. play with the same fire you ended with saturday against thayer & alton,positive
too much sun today!.. at least i got one picture with ma girl pomona fairplex,positive
"ep : psychobilly friday from space! - terminal signal: psychobilly from mad sin, nekromantix and the quakes!...",neutral
bill cosby live at the winspear opera house on june 9th!,neutral
"silver lining: even if you missed their performance at the creative alliance on august 12, you can still enjoy the...",neutral
hope to see everyone at eldora speedway tomorrow for the full ump nationals event! this evenings events have been...,neutral
"nov 11, boston celebrity chef class - what to do with thanksgiving leftovers: the bcae teams up with local food ...",neutral
ironman wales highlights on channel 4 tomorrow morning at 6.35am. i hope there's no footage of me being sick on the run!,negative
will be on abc sunday night 10pm with dr joe tucci & prof liz handsley re sexualisation & commercialisation of kids,neutral
"yup, guess what? citizen weren't the happiest supporter last night, liverpudlian were. the fact is: finis in 8th, below everton asses",negative
parcels packed with ammunition and illicit drugs were friday intercepted at songkhla's hat yai post of...,neutral
"saturday nov 24th fm kirby center in wilkes-barre,pa...hope to see you there...",positive
a de la soul song you may have heard!,neutral
"olivia colman, joe dempsie; jimmy mcgovern always comes out with gold, pity i missed the 1st episode",negative
wow friday that was quick - charity dog walk tonight for if you're going through blackpool illuminations tonight give us a honk,neutral
a quality weekend in manchester with :) runrig were superb on friday night!,positive
i love how thanksgiving break had hella bangers and we're in the 2nd week of winter break and have failed to have one yet,positive
"how are things in """"vegas""""? when do you start """"monday""""? do you know where you're shooting? fox, universal, warners, paramount? lol",neutral
good night we waiting for tomorrow can we have twitcam please with maite,positive
"left over halloween candy is probably past it's expiration, right? that's what i'll tell my kids when they see the empty wrappers tomorrow.",neutral
jimmy mcgovern's hillsborough on itv3 .05. wish they'd show it nationwide on itv at 9pm tomorrow. the nation would see it with new eyes,positive
"kiryu is a vk band & i will see them again in january as they're amazing live, but juri is the vk guy or was actually...",positive
"don't forget: youth soccer registration (ages 5-17) is going on now. we are taking registration today , saturday,...",positive
live semi-finals this thursday night 9-10pm on cw network. america votes. please share with friends.,neutral
"nicole r, jov, two capistranos, kait, me, danee, tuesday, and more... not sure of the others",neutral
runrig tonight!! cant wait. then off to oban to play in coasters bar with murdo ewen cameron tomorrow night. come along if you're free :),positive
"star wars weekends may be over, but the """"carbon-freeze me"""" experience is still open through june 16!",neutral
"just got an e-mail from eldora speedway with the 2013 kings royal dates, july 12-13.",neutral
wanna see stars this friday? check out the red stars we have coming in!,positive
"game day! red stars meet philly fever for the 1st time this season at 6:30pm ct in egg harbor, nj. follow twitter for live updates.",positive
de la soul the 25th of july in amsterdam! ah i wanna get my dela dunks signed!,positive
quite looking forward to blackpool illuminations with next friday.,positive
"its dat time of the year again, playoff futbol for our sundays team, quater finals tomm, we on team curfew 4 rest of playoffs on sat nights",neutral
"i don't know why i played resident evil operation raccoon city, but i did. and i'm not happy about it or the video i made of it for tomorrow",negative
"i'm actually probably gunna buy it. (danny elfman enthusiast, can't help myself!), but i'll let you know tomorrow!",positive
"happy friday! come for copper river salmon. the freshest, most wonderful salmon in the world! and dessert too of...",positive
"the canopy survived the winds today! hoping to see a lot of people tomorrow at the new earth festival in atlanta, in",positive
: i wanna go to the pool tomorrowcome to knollwood,positive
i've won tickets to blackpool illuminations!!!!! see you friday !!! xx,positive
"sure enjoyed seeing you on abc sunday, especially you and george talkin' baseball.",positive
kira the 1st person to send me a veteran day text she just made me feel proud,positive
do we know who is gonna play bass for daughtry on the tour with 3 doors down see you again on dec 1st in binghamton ny,neutral
have you watched 's new fashion tv show 'styled to rock' 1st episode? no? here's the link,neutral
"got a free ticket to the san diego county fair for indepence day in del mar, ca for anyone who wants it.",positive
sunday itv1 10:20pm jimmy mcgovern's docudrama hillsborough. harrowing but shows how media can question authority and bring about change,neutral
"i used to watch abc sunday night movies with the fam, now we watch on hbo, how times have changed.",neutral
i loved racing grand bend. got my 1st top fuel win there against shirley muldowney in the final,positive
i gots to make vanilla fudge tomorrow,neutral
2nd best sports moment: rob riggle hosting the espy awards,positive
happy birthday mitchie and ! ill bring you stuff monday :p,positive
"in other news (realised i seldom tweet these days), i climbed mount snowdon on saturday with two wonderful friends. sh-boom!",positive
don't forget to sign up for our right to offend debate with david aaronovitch & mehdi hasan next thursday,positive
"revenge on abc sunday nights is a great show, u should check it out",positive
"i don't know about you guys, but i was ready for this break on sunday of thanksgiving break.",positive
two of the guys on our day out at lechlade last monday 17.12.12,neutral
-dsign the digital installation built for 2nd nature gardens at the chelsea flower show used a ge,neutral
big weekend ahead at maverik center friday and saturday at 7. oktoberfest specials. saturday is angel's hands night with cowbell giveaway!,positive
the reason that nurses day is held on the 12th may each year is because this is the birth date of florence...,neutral
"of monsters and men, deap vally, eagles of death metal, gaslight anthem, foos - and that's just tomorrow! sorry for late reply!",negative
buy a dg membership between nov 1 and 30 and you could win tickets to ballet west's the nutcracker!,positive
looking forward to the london grand prix tonight and tomorrow,positive
"yea im good thanks, and no but i am in haltwhistle. are you staying at phils on fri, i was guna pop in and say hi to him?",positive
"watch me on the cw network's new hit music show """"the next"""" september 6 at 8 pm central!!!",neutral
"saw you play at bluesfest last sunday, your lead guitarist blew my freakin' mind!! wow... what a rock star !! great show",positive
whitey anderson was a thoroughly deserving winner of the nifwa manager of the month even before saturday. when will he walk lough erne?,positive
do i ring up warners tomorrow and tell them i put the wrong number on or do i leave it and cry,negative
since yesterday was the 10th anniversary of the worldwide celebration of international talk like a pirate day....,neutral
"natash hastings 4th (51.89), jessica beard 6th (52.08) in 400 at london grand prix. 1 of the could be named to 4x400 relay team.",neutral
beautiful sun rises these days and still mild with no wind. we are heading out to some islands on lough erne we've never been to before!,positive
good afternoon on a beautiful tuesday from the unseen high-angle view in hat yai!,positive
fact friday: the most expensive garden was designed by for the 2010 chelsea flower show and included a $5m diamond.,neutral
you must read! karina smirnoff wows in a low-cut yellow dress at the espy awards (photos),positive
red stars fouled at 20 yards. chalupny takes the free kick but gk gets in front of it. 1 minute left in 1st half.,neutral
"some may have called me childish, but i now sit with a bag the size of a small child full of halloween candy.",positive
"it was a saturday when i went, stopped off en route for a few jars at haltwhistle and haydon bridge so was good fun.",positive
just eating a giant slab of vanilla fudge to distract from results day tomorrow,neutral
sweet keep me updated i'm getting ready for our big jiujitsu promotion at the end of feb.,positive
"for those that missed it i'm dropping a new batman track tomorrow since dkr debuts. if you want it, i'll send it to you. only way to get it.",neutral
who got that new batman dvd and trying to let me hold it till april,neutral
sitting on the floor watching the stones doc crossfire hurricane for the 3rd time.,positive
typical that when the great yorkshire show gets cancelled the sun comes out. oh well. that's england for you.,negative
at westfield parramatta is going off! we are there from today until sunday so come and say hello,positive
"rndm: 8 november 2012 - bowery ballroom, new york (notes from the road)",neutral
"is back tomorrow cw network. finally! the long wait is over!! yay!!! well, i can already watch it by friday evening.",positive
the band enjoyed a day of sightseeing in berlin today. we hope to see you at rock im park tomorrow! -preset,positive
"ain't got a drug problem but a love problem, but then again that may be one in the same. _de la soul",neutral
an hour afternoon nap in hype park though the first half of the football in the sun... nice!,positive
"debuting new children's series """"saturday morning slam"""" on the cw network at 10 a.m. est today. .",neutral
to all going to cardiff for barbarians game tomorrow- have fun jammy buggers..c'mon hogia ni,positive
super saturday is on tomorrow at westfield parramatta. one day to grab some pre christmas bargins. for one day...,positive
ben sollee and fresh pot of coffee make saturday morning perfect,positive
don't miss carmen on the 100th episode of 90210 airing tomorrow night 8/7c on the cw network!,positive
i go back next tuesday to enrole mate i think you do too,neutral
"supersonic, paul foot, boris in december, runrig, boring car stuff, turbonegro... going to be pretty broke for christmas! yay!",negative
fans lined up for black friday $5 tickets at maverik center available to the first 500 fans lined up when the box...,neutral
make sure you head down & see singing at westfield parramatta this saturday at 10:30 & 2:30 on the main stage! :) x,positive
lavender fields at hvar island. imagre taken during our adriatic2alps photo tour in june. share if you like...,neutral
tomorrow (11/15): live with kent whitaker: what to do with thanksgiving leftovers,neutral
". very moving remembrance service with our new minister, rev william heenan. for our tomorrow, they gave their today.",positive
"doom metal legends sun o))) have announced an australian tour for this october with """"post-everything"""" act",positive
l' ecole culinaire salt of the earth festival: on sept 15th some of the top chefs in th... comment on my blog!,neutral
"sam warburton wales exclusive interview: when wales play the barbarians in cardiff on saturday afternoon, sam wa...",neutral
copper river salmon season is just days away from starting...call us on may 17th for pricing,neutral
"charlie daniels band, .38 special and the outlaws hit the fair, pomona fairplex, fri, sep 28 7:30pm, 50% off,",neutral
look up riot fest in chicago in may. lets pregame hard and go to it,positive
resort monday coming up at the kee tonight: back to school girl theme! there will be a contest for the best dressed.,neutral
mahiro may be my bias for kiryu...but hiyori is definitely the cutest when he looks like this. -nikki,positive
"world stand off is set for this friday aug18th for push kick promotions at the pomona fairplex, down 2 scrap mma...",neutral
"great night of jiujitsu! huge day tomorrow with the dynamite ninjas, striking then advanced gi!!!! don't miss it!",positive
they released the retro fours bred during thanksgiving break on black friday. holy shit 4 bills they are 180 aren't they,positive
super excited to see waiting for the barbarians on thursday at the,positive
"super advance notice to save the date.... stone brewing will be in the house on september 24th. and, there will...",positive
ironman wales on channel 4 tomorrow 6.35am - sky plus it - or do as i am excited to watch it real life with a cuppa!!,positive
"hey catelynn, this is my 1st tweet ever & i just wanted 2 say i think u & tyler r awesome. u guys would love my boys.. :)",positive
"when a child comes to the world, he makes his 1st landing in the arms of a lets wish all of them a 'very happy nurses day'",positive
'omigod you guys' has been stuck in my head since i seen the show on wednesday!! super catchy :d,positive
"no, danny elfman. no you may not.",negative
- lmao antonio carluccio and gennaro contaldo wanting some chocolate mousse cake on saturday kitchen haha. they really want some.,positive
who wants to go with me to see nekromantix this friday?,positive
and you were played on styled to rock on tuesday night :-)x,neutral
hungry? 15% off your bill if you show your membership badge & phoenix comicon program at majerle's bar & grill - 2nd st. and washington ~sm,positive
i love it! june 13th is officially matt cain day in san francisco!,positive
so excited for jonathan kozol tomorrow i can't even stand it.,positive
rubbish day not helped by helpful academic who says i've rendered my unborn baby irreparably stupid by having a glass of wine on sat nights,negative
"yup but got to be at trinity next tuesday to enrole, wednesday is a good day to brake the week",positive
"oh, i like some jovi. just nothing since 'these days' or the sept. 11th benefit. blaze of glory is my jam.",neutral
catching up with jimmy mcgovern is one of the best writers on tv today! part 2 tomorrow with anne-marie duff. can't wait!,positive
going to be an hour away from tomorrow in interlaken .. what's the chance i can get tickets to biels home game friday night?,neutral
shiver me timbers! the answer to our trivia: international talk like a pirate day! it's the 10th anniversary of the worldwide celebration!,neutral
aww! matt cain just given a key to the city & a proclamation of june 13th as matt cain day in sf for his perfect game. yay matty!,positive
boots electric (jesse hughes from eagles of death metal's band added at last minute to the show tomorrow night! thur. 9/6 doors 9pm. $5,neutral
"for those who may not know, rock im park streaming metallicas set live right now..! """"one"""" just finished! -randy!",positive
well i am excited for tomorrow's hot jam with suzanne show from 11-1 i have learned its a great thing to have...,positive
coddyy!!!! i'm coming to see you at the kirby center in wilkes-barre on december 9th! :),positive
wacky wednesday on threshold. i have a feeling all sorts of awesome stuff is going to happen today on threshold....,positive
"nice piece about in tomorrow's scotland on sunday, pegged to his new stage production of the ladykillers. man gives good quotage.",positive
but excited for the scramble at knollwood tomorrow morning. going to tear the west course up,positive
cant believe that just in march i was judging pawsox idol with miss ma teen . tonight she's competing for miss teen usa!,positive
"ladies and gents, come get your pictures taken friday and sat nights the penthouse on livernois!! new backdrops coming soon!!",positive
just a thursday. pomona fairplex,neutral
dsq band will open for air supply july 29th at winspear opera house!!! come see our first concert with the full...,positive
"any of you wanting fab fun childcare for your little ones in haltwhistle, get along to little star on thursday...",positive
i dont work til monday but no one is fucking with me sooooo ill be on some de la soul just me myself n i,negative
"watched """"the ladykillers"""" this afternoon. the perfect film for saturday afternoon. or any other time of the week.",positive
de la soul is sunday at clockenflap?! wtf! at least they had the decency to sched uptown rockers for saturday,negative
"anyone interested in a couple of tickets for runrig tomorrow at the northern meeting park, inverness?",positive
4th oar concert of 2012 tonight at art park! 2 ladies want hooked up with vip & a hey girl! traveled from philly 4 this!,neutral
miketindall13 hope all the boys with a glaws connection in the barbarians squad get to play tuesday,positive
usa coming up...last time this many americans were in london the 8th air force started the baby boom.,neutral
jimmy mcgovern's 'hillsborough' airing again this sunday on itv3 for anyone that might want to see it.,positive
anybody trying to go to summersville with and myself tomorrow?,neutral
good luck to and the it team climbing mount snowdon tomorrow for bristol based charity paul's place. send a picture from the top,positive
"i'm going to nekromantix at hifi in sydney, australia - oct 5",neutral
i graduate in november with my bachelors degree. i think my present to myself is tickets to phoenix comicon and san diego comicon,positive
"9 to 5 will be premiering at the art park players october 12, 13, 14, 19, 20, 21, 26, 27 2012 call for more information",neutral
"wondering what you made of 1st episode of jimmy mcgovern's 2nd series of 'accused'? in my view, sean bean good but stephen graham excellent.",positive
"pattaya mail: songkhla, dec 16 - hotels in hat yai, the business center of this southern province, have been ful...",neutral
starting off my sunday with resident evil operation raccoon city,neutral
damn i just gave her a reason to ground me 4 da whole festve season... omigod wont evn go ta my pensdown on mon:( shidd!,negative
"the rum runners will be performing on saturday, september 29th... you don't want to miss this jerry garcia...",positive
tomorrow for splash dance we have digitalism going to be wet & wild...,neutral
oliver's harem: so we had this joke on friday of phoenix comicon that oliver had his own little harem with all t...,neutral
"good luck and lots of energy to , who is competing in the ironman wales this sunday!! come on chris!",positive
"thanks, lyndsey ...hairstrks sometimes red, sometimes pink! we're going to see the ladykillers in nott'ham tomorrow!!",positive
i was just reminded by that tomorrow is international talk like a pirate day.,neutral
"try to get the 13th anniversary one! it's the best one, and it's two discs. :db the second disc is covers and danny elfman.",positive
raccoon city and this one are pretty much the same but it's a big step up from the 5th. so fun!,positive
it was awesome. ohhhhhh we won 1st place by just doing that oldschool weird :3 danny elfman style :p,positive
who wants to go with me to see liza in november at the kirby center???? it's liza. fucking. minnelli.,positive
is anyone else going to see sheryl crow at art park on tuesday?,neutral
"big day sunday - christchurch park at 1045am for the remembrance service - we will remember, ipswich will remember",positive
"yes, i'm going out in port credit tomorrow. maybe toronto on friday night and then the kee on saturday. i'm staying in port credit.",neutral
"join us at main library, 12 p.m. on monday, 8/20 for the 2012 kiwanis corporate regatta. lunch is $5, helps support summer reading club.",positive
"six sentence sunday - """"blaze of glory"""" - and it's free!",positive
we have a busy saturday coming up at knollwood! our experts will be on hand to help you find the perfect academy...,positive
i love giving out halloween candy and seeing happy neighborhood kids even if it is nov 3.,positive
good way to start the day. how to see the sun rise by ben sollee on,positive
"copper river salmon, quinoa, roasted beets, and . thursday is the new saturday.",positive
anyone interested in camping tonight on the new river and swimming at summersville tomorrow?,positive
next friday the 9-12 year olds get to make a gnome house in reading club. how cool!!!,positive
is such an encourager! loved the conversation on the way home from barbarians! ready to action tomorrow!!,positive
jiujitsu tomorrow - then ufc 155 - it's gonna be a great day i can already tell,positive
"hilarious. give the doping convictions, the '99 maillot jaune devolves to the kid to who was 17th at the '99 tour l'avenir",negative
paloma faith may not have a brit but she has to be a shoe in for the chelsea flower show,neutral
i am predicting a baby boom in september - for those that are throwing caution to the wind and going to out with a bang on thursday night.,positive
"check out rndm (jeff ament of pearl jam, joseph arthur & richard stuverud) this sunday at the fox theatre in boulder.",neutral
"one more game and are toast from the playoffs as beat new york 87-70 at msg to lead series 3-0, game 4 on abc sunday.",neutral
i been a giants fan since the kenny lofton's 1st year in san fran... i'm proud of that ball club,positive
antonio carluccio is the latest celeb chef to try his hand at an italian eatery in liverpool. our 1st impressions...,neutral
"the first hickman reading club meeting is thursday, september 27 from 3:00 to 4:00. see you there! :)",positive
want to win tix to see ben sollee for tomorrow night at the peel? email for you shot at tix.,neutral
our rock star speakers for the sept 27th in grand bend are,neutral
"well thanks and that's cool, if you're in ohio june 2nd you should come to my show at heart and sole",positive
the ladykillers has just come on...that's all plans for saturday afternoon cancelled then,positive
come to the gin mill for july 4th! food & drink specials all week!...,neutral
the 80yr old woman arrested for streaking at the chelsea flower show had on 1st prize in the dried bush arrangement.,negative
copper river salmon season starts may 15th! we're hoping to have fish on the 17th. want a great recipe for...,positive
"meet and greet tonight at hartigan's irish pub and restaurant. welcome to charlotte, barbarians and blockade! ready for tomorrow?!",positive
sunday brunch: thanksgiving leftovers eggs benedict: editor's note: each saturday morning we bring you a sunday ...,neutral
"tactical switch, vermalen midfield and song defence. need steel to the silk of midfield and vermalen is our 3rd top scorer!",neutral
delightful day in old town hastings with my nephew & niece - even without sun. highlights definitely were the swan boats and vanilla fudge.,positive
"i dont know if you listen to wgts, but they have an evening program as well on sat nights",neutral
i've been waiting for winter break since the monday we came back from thanksgiving break!,neutral
it was really nice to hear from u thanks hope ur enjoying ur time off i'll c u dec 1st in binghamton ny,positive
"in dublin, going to lough erne tomorrow, role on the faldo series british grand final :d",positive
at work humming yer only job..lucky your coming back in november with rndm . yay for montreal,positive
there are some great opportunities for young people at the moment... journals at splash dance 8 july 2- 3pm....,positive
"elegant and intimate: ben sollee at the carnegie center, december 6.",positive
cannot wait to see wednesday at art park! for free! are you kidding me? they're paying us! leggooo!,positive
miss wv teen usa 1st runner up at miss teen usa! lets keep this fire burning with morgan at miss am. ot!,positive
the kitchen cafe 26 sept 12. antonio carluccio talks about the recipes that form the touchstones of his life....,neutral
"sunday, 05 august 2012: nekromantix with the casualties / down by law / the lower class brats the observatory",neutral
"i've provisionally decided to see the ladykillers, singin' in the rain, godfather + when harry met sally for the sun of ifi open weekend.",positive
if you are in toronto please go eat some perogies at the polish festival tomorrow for george and i!!!!,positive
and i are going to bluesfest on sunday! wanna join?! wolfgang garnter is awesome! <3,positive
"proof you're older now than 1st time you saw """"baby boom"""": you think, """"elizabeth shouldn't have been alone in that room"""" and """"ooh, nice sofa""""",neutral
ladies if your in las vegas come to the splash dance party with me tomorrow night at .bring your bikini it's about to get wet,neutral
it's the edinburgh derby on sunday for swfitba as hearts welcome hibs to foresters park with a 14:00 ko time. we...,positive
"work hard, play hard. i'll see you busters at riot fest tomorrow",positive
"see you tomorrow, uc davis. see you tomorrow. (1pm at the whole earth festival)",neutral
"in binghamton ny for the night, leaving at 8am, back in va sometime tomorrow just to find out where im going monday",neutral
"not gonna lie, kinda excited for this sat at westfield parramatta. looking to be a killer day!!!!!!",positive
meant to say i enjoyed ur butter at lough erne monday night! gave the table a full brief on ur wares!!,positive
going to pa tomorrow then doctor monday then after going to summersville (:,neutral
stone brewing just got added to our list of brewers attending the 2nd ann riverside blues & bbq!,positive
"kenny lofton, sandy alomar jr. make 1st hall of fame ballot appearance",neutral
"maybe going out on thurs, fri, sat nights is a bit harder than i thought when i also work tues, wed, thur, fri, sat, sun, mon, tues....",negative
"i want to start """"international talk like a grunt day"""" in honor of the 4 years i served in the us army infantry. every oct 3.",positive
: check out become the sun at bluesfest on the 13th. drummer had had reattached 4 years back. they need some ink and love!,positive
leeds - that was incredible. eagles of death metal and stole the entire show. time to do it all again on sunday in reading!,positive
mysa annual girls tournament final preparations underway... join us at the nairobi technical field from tuesday...,neutral
"the 2013 san diego county fair theme will be """"game on,"""" all about board, pinball, tv and computer games. begins june 8.",neutral
this reality series about ballet west premieres in 2 weeks: may 31st. check your local listings or visit the...,neutral
"this is where it all began. pictures from the 1st human library held at roskilde festival, denmark on july 4,...",neutral
"good morning sue, mum was good yesterday, she going to blackpool illuminations tomorrow, & fish & chip lunch, she'll enjoy...",positive
oh poo! haven't got my 2 tix for chelsea flower show nxt year. 1st time in 23yrs :(( hope they're not turning it too corporate,negative
a lot easier to check twitter than hunt through for the final score on sat nights,positive
amazing album!! also you may be responsible for a new baby boom,positive
i may do jiujitsu but i'll punch you in the fucking face.,negative
"so mummy wants to go hat yai during the christmas period, together w aunt. but my holiday starts on dec 10 i think. mmm",neutral
"how did i miss you at the kee on tues? we all missed you at """"dockside glow"""" in muskoka. congrats on new line!",positive
"supposingly tomorrow go back at 12noon, because of nurses day going back at 6pm. seriously? hahaish.",neutral
this is how you party! happy friday everyone! eagles of death metal - cherry cola...,positive
just announced! knollwood & labatt's have teamed up for the 1st annual michelob open on wednesday july 11th the new course!,positive
peter broderick has been added to the roskilde festival program tomorrow. don't miss it. gloria at 15.00,positive
blake get ready for the wild girls in ohio june 15th hurry up!!!!,positive
i'm going to feedme in ohio june 3rd,neutral
"since the live at phoenix comicon went well, producer-san, cameraman-san, and i are partying tomorrow.",positive
"films on tv tonight: four weddings and a funeral, the ladykillers, the mask, run fatboy run, american pie 2 and tsotsi",neutral
i don't know what is going on with your phone but what's going on tomorrow for hype park?,negative
so excited to meet and see you perform at westfield parramatta tomorrow,positive
"that sounds like del mar to me, mostly because of the """"san diego county fair""""",neutral
we have the new batman trilogy on blu ray. at start of week pete declared we're going to order pizza & watch them back to back on saturday.,neutral
interlaken kissed by the sun. taste them saturday,positive
watching the pll halloween special for the 3rd time. i can't get enough. looking for cluesssss,positive
"off to er, for the edinburgh derby, c'mon the hibs",neutral
you cannot run a modern sophisticated economy the way you run a tuck shop at eton jimmy mcgovern in ( ),negative
so sad i can't be at star wars weekends today. but alas i'm going tomorrow.,negative
one spare runrig ticket for next friday night at the barrowlands! pm me for details,neutral
"; zack ryder and beth phoenix, will be signing autographs at westfield parramatta tomorrow! hope that helps you out! :) :)",positive
"beautiful morning. schools back tomorrow, so last swim at lovely outdoor pool in haltwhistle before it closes for season. may go twice!",positive
"also monday night, eat at maverik center as we debut little italy at the back of the concourse with seating for 70 people. check it out!",neutral
working san diego county fair's main parking lot on 4th of july for the first time... challenge accepted...,positive
kenny lofton threw out the ceremonial 1st pitch tonight. who hasnt that guy been to the post seasonw itih,neutral
"can you spare your tuesday night october 2nd ??? i certainly wish i could make it! nekromantix, supported by...",positive
"top story: the sun sets in the town of interlaken. , see more",neutral
rumored: the boys will be going on an australian tour on february 31 next yr :),neutral
"as 19 sep is international talk like a day & 21 sep is international day, maybe 20 sep could become international day?",neutral
"you guys are killing it out there, i love you. i'm watching on livestream tonight. see y'all in binghamton ny next saturday",positive
come see us tonight at eldora speedway for the 29th annual kings royal! this afternoon starting at 2:30 p.m. is...,positive
"okay, friends ... you have heard me mention a book signing event in akron, ohio june 24th ... here is the...",neutral
hope you're doing okay pretty girl. <3 come to the party in muskoka on saturday at the kee! :),positive
did you know that over half our workforce are nursing staff (57%). we'll be celebrating 3377 of them tomorrow on nurses day,positive
another great day in croatia. bring on hvar tomorrow,positive
"today's nonsense: in response to the shootings, warners won't release batman box office stats until monday. and that brings back zero lives.",negative
"lol, relax ba! btw tomorrow want play street soccer at art park? with vanguard? most lowly at 10am. but not yet confirm",positive
hot jam is on a monday shit dont make any sense,negative
all fans - join us here this tuesday 6 pm pst where you can ask ballet west's allison debonna questions about the show!,positive
"tomorrow at 9, i'll be fangirling over the tv show """"styled to rock"""" which has fashion designing and - omfg i'll be in heaven",positive
what will you be doing with all of your extra halloween candy tomorrow - here are a few tips!...,neutral
"thursday will be very tiring day for me! bcls, nurses day rehearsal and then soccer!",negative
amazing day! got 4th place in the dallas urban beer hunt w/ & & then saw some killer bands at riot fest!,positive
"it's wednesday, you know what that means... new batman!",positive
why did they have to make hot jam on a monday?? don't they know ppl work during the week.,neutral
noche lat sat manor are packed-11/17-erika norell & maite ofarrel & dj larry larr spinning the hottest latin hits. 10:30-4am; no cover!!,positive
did you miss the last mamaway breast feeding workshop? next session is on at westfield parramatta store thursday...,neutral
"if the pll halloween special aired this tues. instead of last tues., i would be even more creeped out considering the next day is halloween.",negative
we are collecting halloween candy thru 4pm tomorrow - anybody else want to bring candy to donte to our troops and...,positive
hahaha i'm going with my cousin to meet her at westfield parramatta tomorrow - so i'll buy it then :) pumped!,positive
"phillips idowu has pulled out of the london grand prix, meaning 4th spot is up for grabs.",neutral
"wow! just heard awful news emanuel steward died, rest in peace to one of the truly great trainers of all time. you'll be missed sat nights",negative
tomorrow i must watch the new pll halloween episode and watch the video for mcfly's new song.,positive
"best of luck to everyone racing tomorrow be it padstow, ironman wales, challenge henley or one of the countless...",positive
"don't miss camp rock's mall show tomorrow, 6pm, at the greenbelt 3 park! starring as mitchie and as shane! :p",positive
"if you're going to saturday's ben sollee show, make sure to stop by and see abby at the kftc table, and if you...",neutral
"circoloco what a send off for the summer! back to pompey tomorrow, don't know how im feeling about it..",negative
a little write up about creative alliance. great place to work. >,positive
cw network aug 30th check nelly on his nee show..... i have friends involved on that show..check it out let me know what u think,positive
and thanksgiving leftovers start today. ima be done with turkey by tomorrow. get tired of it.,negative
cant wait for tomorrow!!! see you at the kirby center!,positive
"earth festival bought to you by june 16, 2-7pm, 2010 s. wabash.",neutral
results for heat 1 men's 100m: nesta carter finishes 2nd with a time of 10.15 aviva london grand prix,neutral
"off to ibz tomorrow. paradise, zoo project, we love..., and circoloco all on the cards",positive
"circoloco tomorrow, get a good nights kip cos tomorrow it's jump off time",positive
awesome first show last night with killswitch in utrecht! dank u wel !!! rock im park tomorrow! !!!,positive
my mate hit a hole in one on the 15th! what is ur best score around lough erne??,neutral
new main terrain art park coming to the southside,neutral
really because on my phone it says i messaged you nov. 21 the first night of thanksgiving break,neutral
enjoy your sunday; on this veteran day take a moment to thank any and all active & veterans who served in the military.,positive
"from monday 17 sept, new library reading club for reception to year 6 from 3.30-4.30pm with mrs bolton, the school librarian.",positive
"may have my favourite danny elfman score, probably because it's not a typical elfman score",positive
"i will be buying the new batman movie on tuesday, just to let everyone know",neutral
very heavy band of snow just w of grand bend likely close to 0 visibility and may drop a fast 5-8 cm of snow.,positive
the tragedy of only thinking up hilarious tweets for the summer olympics now is that in four years there may be no place for them.,negative
it was such a shame that the great yorkshire show was cancelled but we still really enjoyed tuesday and can't...,positive
"running class tomorrow at 8.00am and 9.30am, hype park, get faster with the transformers.",neutral
vermalen actually on his own spread instability by gifting a goal at the 3rd min and them making similar error at 46th min which is shocking,negative
"where is it so that i may claim some? also, now that i live here, i should probably try and get together w/ you & maite",neutral
